periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,NUT_PLW screened for acute malnutrition By status Pregnant,NUT_PLW screened for acute malnutrition By status lactating,NUT_Pregnant Women De-Wormed default,NUT_SAM at Beginning of the Month default,NUT_Newborns < 2500 gm default,NUT_MAM at Beginning of the Month default,NUT_Live Births Weighed default,EthioYear,month_name,year_gc,region,EthioMonth,Season,NUT_Children_Weighted_GMP,NUT_Pregnant_Women_IFA_90plus,NUT_SC_Children_TransferredOut,NUT_SC_Children_NonRespondent,NUT_SC_Children_Exit,NUT_SC_Children_Died,NUT_SC_Children_Cured,NUT_SC_Children_Defaulted,NUT_Children_VitaminA,NUT_Children_Dewormed,NUT_Adolescent_Underweight,NUT_SAM_Beginning_SC,NUT_SC_Children_Stabilized,NUT_Children_With_SAM_SC,NUT_SAM_Exits_Total,NUT_SAM_Cure_Rate,NUT_SAM_Mortality_Rate,NUT_MAM_Exits_Total,NUT_MAM_Cure_Rate,NUT_MAM_Mortality_Rate,NUT_PLW_Screened_Total,NUT_PLW_MAM_Rate,NUT_Children_VitaminA_Total,NUT_Children_Admitted_Total,NUT_PLW screened for acute malnutrition By status Pregnant_smoothed,NUT_PLW screened for acute malnutrition By status lactating_smoothed,NUT_Pregnant Women De-Wormed default_smoothed,NUT_SAM at Beginning of the Month default_smoothed,NUT_Newborns < 2500 gm default_smoothed,NUT_MAM at Beginning of the Month default_smoothed,NUT_Live Births Weighed default_smoothed,NUT_Children_Weighted_GMP_smoothed,NUT_Pregnant_Women_IFA_90plus_smoothed,NUT_SC_Children_TransferredOut_smoothed,NUT_SC_Children_NonRespondent_smoothed,NUT_SC_Children_Exit_smoothed,NUT_SC_Children_Died_smoothed,NUT_SC_Children_Cured_smoothed,NUT_SC_Children_Defaulted_smoothed,NUT_Children_VitaminA_smoothed,NUT_Children_Dewormed_smoothed,NUT_Adolescent_Underweight_smoothed,NUT_SAM_Beginning_SC_smoothed,NUT_SC_Children_Stabilized_smoothed,NUT_Children_With_SAM_SC_smoothed,NUT_SAM_Exits_Total_smoothed,NUT_SAM_Cure_Rate_smoothed,NUT_SAM_Mortality_Rate_smoothed,NUT_MAM_Exits_Total_smoothed,NUT_MAM_Cure_Rate_smoothed,NUT_MAM_Mortality_Rate_smoothed,NUT_PLW_Screened_Total_smoothed,NUT_PLW_MAM_Rate_smoothed,NUT_Children_VitaminA_Total_smoothed,NUT_Children_Admitted_Total_smoothed,NUT_Modere_Malnutrition,NUT_Severe_Malnutrition,NUT_TOT_<5_Screened_for_malnutrition,prevalance_acute_malnutration,Acute malnutration rate,IPC_AMN_class,SAM_Rate,IPC_AMN_class_SAM,GPP_mean_ec
200912,Nehase 2009,200912,tDoLtk2ylu4,Central Ethiopian region,1084709,604.545,432.175,9.0,77.5,0.0,84.4125,0.0,2009,Nehase,2017,Central Ethiopia,12,Kiremt,271.0,7.0,16.2475,0.195,50.465,2.01,36.6875,6.05,211.0,147.0,5.18,51.08,36.515,55.395,27.17,0.8907078266305511,0.008976259525308268,18.82,0.8571232384331343,0.011093507321244018,75.0,0.25333333333333335,211.0,84.725,343.0675,295.7025,9.0,43.02125,0.0,43.4525,0.0,271.0,7.0,8.32625,0.1075,25.3825,1.005,18.65625,3.0275,211.0,147.0,2.6624999999999996,25.557499999999997,18.2575,27.6975,17.462500000000002,0.9225338593416851,0.005076988091930518,12.52875,0.8881895228970643,0.00614277546595049,75.0,0.25333333333333335,211.0,45.64375,182.2925,23.43,8949.025434364246,205.7225,2.298825738163911,Minimal (0-3%),0.002618162186692288,Minimal (0-0.5%),0.043451975000000004
200912,Nehase 2009,200912,G9hDiPNoB7d,Dire Dawa City Administration,1056248,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2009,Nehase,2017,Dire Dawa,12,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.01825405
200912,Nehase 2009,200912,moBiwh9h5Ce,Gambella Region,1056252,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2009,Nehase,2017,Gambella,12,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.05109545
200912,Nehase 2009,200912,b9nYedsL8te,Harari Region,1056249,81.59,159.23,1845.597359819102,6.0925,0.0,5.345,1381.0991666666666,2009,Nehase,2017,Harari,12,Kiremt,19793.4625,2040.625,0.05,0.0,0.0,0.0,0.0,0.0,18592.9825,11469.71,0.145,0.0175,0.0,0.0,6.175,0.954217690568726,5.7171859307277934e-05,2.55,0.9790286900510264,0.003778100255537137,15026.8775,0.12341504256379694,19915.035,8.9575,81.59,159.23,1845.597359819102,6.0925,0.0,5.345,1381.0991666666666,19793.4625,2040.625,0.05,0.0,0.0,0.0,0.0,0.0,18592.9825,11469.71,0.145,0.0175,0.0,0.0,6.175,0.954217690568726,5.7171859307277934e-05,2.55,0.9790286900510264,0.003778100255537137,15026.8775,0.12341504256379694,19915.035,8.9575,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.0332886
200912,Nehase 2009,200912,XU2wpLlX4Vk,Oromia Region,1056258,95.0,235.0,0.0,29.0,0.0,0.0,3.0,2009,Nehase,2017,Oromia,12,Kiremt,12.0,39.0,8.635,0.065,54.825,1.1125,31.5275,5.515,1001.0,474.0,0.0,65.57,32.81,54.735,9.0,1.0,0.0,0.0,0.8693662514245061,0.012591115614932922,1740.0,0.17011494252873563,1001.0,7.0,95.0,235.0,36.0,29.0,1.0,0.0,6.5,383.5,32.0,8.372499999999999,0.0825,56.955,1.2149999999999999,36.7025,5.9825,796.0,407.0,0.0,64.9925,34.72,60.655,9.0,1.0,0.0,0.0,0.8711374184833273,0.011406475092057108,1695.0,0.17142110762800417,796.0,7.0,116.0,7.0,1895.0,123.0,6.490765171503958,Alert (3-10%),0.0036939313984168864,Minimal (0-0.5%),0.03431585
200912,Nehase 2009,200912,xNUoZIrGKxQ,Sidama Region,1063606,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2009,Nehase,2017,Sidama,12,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.0424996
200912,Nehase 2009,200912,PCKGSJoNHXi,Somali Region,1056250,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2009,Nehase,2017,Somali,12,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.0070991
200912,Nehase 2009,200912,a2QIIR2UXcd,South Ethiopia Region,1084722,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2009,Nehase,2017,South Ethiopia,12,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.033083175
200912,Nehase 2009,200912,HIlnt7Qj8do,South West Ethiopia Region,1065977,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2009,Nehase,2017,South West Ethiopia,12,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.051884025
200912,Nehase 2009,200912,Gmw0DJLXGtx,Tigray Region,1056251,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2009,Nehase,2017,Tigray,12,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.028848699999999998
201001,Meskerem 2010,201001,b3aCK1PTn5S,Federal Ministry Of Health,1000750,95.0,235.0,175.0,29.0,1.0,0.0,356.0,2010,Meskerem,2017,Addis Ababa,1,Kiremt,2064.0,273.0,4.86,0.085,16.24,0.14,20.1375,1.575,600.0,378.0,0.0,44.37,19.8775,36.11,9.0,1.0,0.0,0.0,0.92529153758011,0.003111358768303017,2631.0,0.12770809578107184,600.0,7.0,95.0,235.0,92.0,29.0,0.5,0.0,179.5,1330.5,159.5,5.28,0.08333333333333333,24.53,0.4841666666666667,18.598333333333333,2.3516666666666666,1149.0,600.0,0.0,37.47,19.337500000000002,30.689999999999998,9.0,1.0,0.0,0.0,0.9139518905312592,0.00690878303859302,2313.0,0.14280141631158857,1149.0,7.0,143.0,11.5,1895.0,154.5,8.153034300791557,Alert (3-10%),0.006068601583113457,Minimal (0-0.5%),0.03780675
201001,Meskerem 2010,201001,yY9BLUUegel,Addis Ababa City Administration,1056254,95.0,235.0,0.0,29.0,0.0,0.0,15.0,2010,Meskerem,2017,Addis Ababa,1,Kiremt,259.0,66.0,10.79,0.515,57.7375,1.5975,40.4475,6.72,136.0,55.0,0.0,56.31,38.045,56.78,9.0,1.0,0.0,0.0,0.8664540495498123,0.014756389194266499,66.0,0.0,136.0,7.0,95.0,235.0,89.0,29.0,0.5,0.0,183.5,1217.8333333333333,166.16666666666666,5.4816666666666665,0.205,25.36833333333333,0.6174999999999999,21.56833333333333,2.768333333333333,628.3333333333334,344.3333333333333,0.0,34.15833333333333,20.785833333333333,31.224999999999998,9.0,1.0,0.0,0.0,0.9122486436196602,0.007212817295974133,1670.0,0.09016983736422013,628.3333333333334,7.0,153.0,11.5,1895.0,164.5,8.680738786279683,Alert (3-10%),0.006068601583113457,Minimal (0-0.5%),0.03780675
201001,Meskerem 2010,201001,UFtGyqJMEZh,Afar Region,1056255,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,Afar,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.00920795
201001,Meskerem 2010,201001,yb9NKGA8uqt,Amhara Region,1069284,332.03,370.6325,106.0,50.51,0.0,60.4925,252.0,2010,Meskerem,2017,Amhara,1,Kiremt,1341.0,183.0,11.1,0.37,49.86,1.4125,30.9225,5.005,436.0,269.0,8.42,64.635,34.705,54.24,12.3925,0.894686474165847,0.002216067355111199,13.9225,0.8683971057073933,0.009361017203816385,634.0,0.025236593059936908,436.0,57.4775,286.65500000000003,295.0675,106.0,36.5875,0.0,38.5725,252.0,656.3333333333334,183.0,6.583333333333333,0.15666666666666665,33.055,0.8941666666666667,21.366666666666664,3.475,469.3333333333333,223.66666666666666,4.265833333333333,43.318333333333335,22.643333333333334,36.156666666666666,11.125,0.9136952345052486,0.001683535392195081,10.790833333333333,0.8967379948259225,0.006666185673539546,331.3333333333333,0.025236593059936908,469.3333333333333,40.94083333333333,622.28,100.135,6518.919745818996,722.415,11.081820733616661,Serious (10-15%),0.01536067383928496,Minimal (0-0.5%),0.0452881
201001,Meskerem 2010,201001,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,Benishangul Gumuz,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.0569867
201001,Meskerem 2010,201001,tDoLtk2ylu4,Central Ethiopian region,1084709,451.2525,427.455,9.0,25.845,0.0,109.8475,0.0,2010,Meskerem,2017,Central Ethiopia,1,Kiremt,271.0,7.0,4.36,0.065,13.6175,0.0525,20.4075,1.645,211.0,147.0,2.315,36.64,21.705,40.425,10.915,0.9046624174534692,0.0044381293232842265,23.675,0.9001712766669404,0.00399481631733153,75.0,0.25333333333333335,211.0,59.77,379.12916666666666,339.62,9.0,37.295833333333334,0.0,65.58416666666666,0.0,271.0,7.0,7.004166666666666,0.09333333333333334,21.46083333333333,0.6875,19.24,2.5666666666666664,211.0,147.0,2.5466666666666664,29.251666666666665,19.406666666666666,31.939999999999998,15.280000000000001,0.9165767120456131,0.004864035169048421,16.24416666666667,0.8921834408203564,0.005426789083077504,75.0,0.25333333333333335,211.0,50.3525,182.2925,23.43,6536.4372458189955,205.7225,3.1473185202166443,Alert (3-10%),0.0035845215243192154,Minimal (0-0.5%),0.051689725
201001,Meskerem 2010,201001,G9hDiPNoB7d,Dire Dawa City Administration,1056248,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,Dire Dawa,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.018772225
201001,Meskerem 2010,201001,moBiwh9h5Ce,Gambella Region,1056252,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,Gambella,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.053914775
201001,Meskerem 2010,201001,b9nYedsL8te,Harari Region,1056249,89.66,126.425,891.4944983125537,2.6175,0.0,7.05,1396.7241666666666,2010,Meskerem,2017,Harari,1,Kiremt,10431.6625,1983.45,0.17,0.0,0.0,0.0,0.0,0.0,18321.1825,10679.095,0.0,0.02,0.0,0.0,0.3625,0.9532811652376835,2.5188916876574308e-05,2.625,0.9783966247094683,0.003778100255537137,6115.32,0.12699755029527776,19580.095,5.15,84.28,148.295,1527.5630726502525,4.934166666666667,0.0,5.913333333333333,1386.3075,16672.8625,2021.5666666666666,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,18502.382499999996,11206.171666666667,0.09666666666666666,0.018333333333333337,0.0,0.0,4.2375,0.9539055154583784,4.651087849704339e-05,2.5749999999999997,0.9788180016038405,0.003778100255537137,12056.358333333332,0.1246092118076239,19803.388333333332,7.688333333333333,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.037820675
201001,Meskerem 2010,201001,XU2wpLlX4Vk,Oromia Region,1056258,95.0,235.0,69.0,29.0,1.0,0.0,89.0,2010,Meskerem,2017,Oromia,1,Kiremt,464.0,24.0,10.25,0.215,57.5425,1.5125,38.3775,7.08,28.0,54.0,0.0,53.69,39.35,54.815,9.0,1.0,0.0,0.0,0.8808118878270773,0.011052685490562802,1856.0,0.16217672413793102,28.0,7.0,95.0,235.0,47.0,29.0,1.0,0.0,34.0,410.3333333333333,29.333333333333332,8.998333333333333,0.12666666666666668,57.15083333333333,1.3141666666666667,37.26083333333333,6.348333333333334,540.0,289.3333333333333,0.0,61.225,36.263333333333335,58.708333333333336,9.0,1.0,0.0,0.0,0.8743622415979106,0.011288545224892338,1748.6666666666667,0.16833964646464647,540.0,7.0,116.0,7.333333333333333,1895.0,123.33333333333333,6.508355321020229,Alert (3-10%),0.0038698328935795954,Minimal (0-0.5%),0.040231875
201001,Meskerem 2010,201001,xNUoZIrGKxQ,Sidama Region,1063606,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,Sidama,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.0447929
201001,Meskerem 2010,201001,PCKGSJoNHXi,Somali Region,1056250,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,Somali,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.008052475
201001,Meskerem 2010,201001,a2QIIR2UXcd,South Ethiopia Region,1084722,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,South Ethiopia,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.0350265
201001,Meskerem 2010,201001,HIlnt7Qj8do,South West Ethiopia Region,1065977,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,South West Ethiopia,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.057016
201001,Meskerem 2010,201001,Gmw0DJLXGtx,Tigray Region,1056251,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,2010,Meskerem,2017,Tigray,1,Kiremt,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,81.59,159.23,1845.597359819102,6.0925,12.55,5.345,1682.915,38171.52,2185.815,0.05,0.0,0.0,0.0,0.0,0.0,20738.655,15097.325,0.145,0.0175,0.0,0.0,6.255,0.9522314453949808,5.7171859307277934e-05,2.625,0.9790286900510264,0.003778100255537137,14769.0125,0.11604118650970956,21627.635,9.15,803.0115284710853,400.8125,1711.2608687284937,1203.8240284710853,70.34719547847513,Extremely Critical (>=30%),0.23422057228353088,Minimal (0-0.5%),0.031632225
201002,Tikemet 2010,201002,b3aCK1PTn5S,Federal Ministry Of Health,1000750,216.9175,199.145,0.0,37.5875,0.0,28.6725,42.0,2010,Tikemet,2017,Addis Ababa,2,Bega,100.0,59.0,4.425,0.055,18.7,0.1,21.305,2.05,1532.0,1034.0,2.145,62.2175,20.2975,35.355,12.615,0.9121786057385974,0.00048549589690086164,11.66,0.9016781427870312,0.006518030200585978,3036.0,0.1370223978919631,1532.0,42.6775,216.9175,199.145,0.0,37.5875,0.0,28.6725,42.0,100.0,59.0,4.425,0.055,18.7,0.1,21.305,2.05,1532.0,1034.0,2.145,62.2175,20.2975,35.355,12.615,0.9121786057385974,0.00048549589690086164,11.66,0.9016781427870312,0.006518030200585978,3036.0,0.1370223978919631,1532.0,42.6775,2657.9225,19.455,1895.0,2677.3775,141.28641160949869,Extremely Critical (>=30%),0.010266490765171502,Minimal (0-0.5%),0.0305464
